Insert into customer values('C10001','Georgi','Facello','active','M','1953-09-02','gfacello@gmail.com','676 Little Cider Promenade, Spotted Horn, OH, 43979-0144, US','3956961242',MD5('Georgi'));
Insert into customer values('C10248','Frederique','Tempesti','disabled','F','1955-09-24','ftempesti@gmail.com','1505 Jagged Private, Tocktoethla, District of Columbia, 20093-3358, US','8855364968',MD5('Frederique'));
Insert into customer values('C10249','Marie','Boreale','active','M','1954-06-10','mboreale@gmail.com','4404 Blue Glade, Krydor, South Dakota, 57281-4775, US','6145929114',MD5('Marie'));
Insert into customer values('C10250','Serap','Etalle','active','M','1958-08-12','setalle@gmail.com','5845 Gentle Blossom Common, Lost Bridge Village, Wisconsin, 54572-4097, US','1834866897',MD5('Serap'));
Insert into customer values('C10251','Alair','Rosenbaum','active','M','1957-04-25','arosenbaum@gmail.com','402 Bright Gate, Fussville, Connecticut, 06283-5354, US','7354635652',MD5('Alair'));
Insert into customer values('C10252','Shirish','Wegerle','disabled','F','1961-01-30','swegerle@gmail.com','2641 Heather Vale, Goose Run, Nebraska, 69621-7159, US','6538941417',MD5('Shirish'));
Insert into customer values('C10253','Zsolt','Salinas','active','F','1964-11-12','zsalinas@gmail.com','4972 Sunny Deer Gardens, Tombstone, Colorado, 81619-6217, US','7756478723',MD5('Zsolt'));
Insert into customer values('C10254','Shen','Brattka','active','M','1959-12-07','sbrattka@gmail.com','5780 Wishing Edge, Shelburne, Louisiana, 70997-7687, US','6182533165',MD5('Shen'));
Insert into customer values('C10255','Roddy','Garnick','disabled','M','1964-02-08','rgarnick@gmail.com','6202 Red Bear Walk, Quiggleville, New Jersey, 08983-9632, US','3714523915',MD5('Roddy'));
Insert into customer values('C10256','Irene','Radhakrishnan','active','M','1960-12-02','iradhakrishnan@gmail.com','4108 Cozy Knoll, Harlem, Wisconsin, 53869-1311, US','9591656295',MD5('Irene'));
Insert into customer values('C10257','Aiman','Riexinger','active','M','1957-09-12','ariexinger@gmail.com','1464 Quiet Dale Line, Zealandia, Georgia, 39984-7411, US','2376598673',MD5('Aiman'));
Insert into customer values('C10258','Basil','Ishibashi','disabled','F','1955-12-12','bishibashi@gmail.com','2648 Rocky Street, Pincher Creek, Michigan, 48953-8417, US','6569826743',MD5('Basil'));
Insert into customer values('C10259','Susanna','Vesel','disabled','M','1964-11-24','svesel@gmail.com','8753 Gentle Zephyr Manor, Virden, Mississippi, 38657-2263, US','4918298396',MD5('Susanna'));
Insert into customer values('C10260','Alper','Suomi','active','F','1961-07-14','asuomi@gmail.com','9769 Green Canyon, Pennypack, South Carolina, 29569-0676, US','3729313241',MD5('Alper'));
Insert into customer values('C10261','Mang','Erie','disabled','M','1959-12-25','merie@gmail.com','2842 Indian Dale, Zelienople, Tennessee, 38036-2246, US','4696814272',MD5('Mang'));
Insert into customer values('C10262','Mahendra','Maraist','disabled','F','1955-08-04','mmaraist@gmail.com','9938 Jagged Farms, Hay River, Tennessee, 37556-5290, US','7997638786',MD5('Mahendra'));
Insert into customer values('C10263','Takahiro','Waterhouse','active','M','1961-02-08','twaterhouse@gmail.com','3330 Old Concession, Zunkerville, Pennsylvania, 16421-2111, US','1123768639',MD5('Takahiro'));
Insert into customer values('C10264','Nalini','Kawashimo','active','F','1958-09-08','nkawashimo@gmail.com','9225 Noble Cider Meadow, Sprite, New Mexico, 87579-3225, US','8123242282',MD5('Nalini'));
Insert into customer values('C10265','Ramalingam','Muniz','active','M','1960-12-01','rmuniz@gmail.com','1502 Umber Fawn Field, Burstall, Maryland, 21111-4902, US','1965744918',MD5('Ramalingam'));
Insert into customer values('C10266','Sukumar','Rassart','disabled','M','1958-02-24','srassart@gmail.com','4595 Round Stead, Duckers, Rhode Island, 02813-3872, US','9668419411',MD5('Sukumar'));
Insert into customer values('C10267','Shaunak','Cullers','active','M','1956-01-16','scullers@gmail.com','7194 Little Mountain Lookout, Broken Arrow, Vermont, 05700-8067, US','5748887535',MD5('Shaunak'));
Insert into customer values('C10268','Nishit','Siochi','active','M','1958-06-03','nsiochi@gmail.com','8681 Pleasant Corners, Chopawamsic, Nevada, 89809-0828, US','9467181373',MD5('Nishit'));
Insert into customer values('C10269','Taizo','Oxman','disabled','F','1959-10-07','toxman@gmail.com','469 Amber Grove Port, Hellhole Palms, Alaska, 99835-3206, US','7784473326',MD5('Taizo'));
Insert into customer values('C10270','Bedir','Hartvigsen','active','F','1963-01-30','bhartvigsen@gmail.com','3161 Dewy Timber Green, Eastend, Colorado, 80861-3555, US','1754297695',MD5('Bedir'));
Insert into customer values('C10271','Sham','Eastman','active','M','1962-04-24','seastman@gmail.com','9326 Stony Hickory Moor, Kerrobert, South Carolina, 29402-3147, US','3284726211',MD5('Sham'));
Insert into customer values('C10272','Yishai','Cannane','disabled','M','1954-11-30','ycannane@gmail.com','1588 Cinder Alley, Snoqualmie, Oklahoma, 73344-5637, US','8573765968',MD5('Yishai'));
Insert into customer values('C10273','Baocai','Lieblein','disabled','M','1962-08-29','blieblein@gmail.com','3473 Cotton Embers Hill, Wildcat, Illinois, 61597-5146, US','1896793586',MD5('Baocai'));
Insert into customer values('C10274','Dmitri','Pearson','active','F','1957-08-23','dpearson@gmail.com','2779 Tawny Spring Pointe, Dysart, Vermont, 05154-1211, US','3999132143',MD5('Dmitri'));
Insert into customer values('C10275','Marek','Luck','disabled','F','1961-10-22','mluck@gmail.com','1041 High Carrefour, Quinton, New Jersey, 07962-6082, US','1387512995',MD5('Marek'));
Insert into customer values('C10276','Xuejun','Hempstead','disabled','M','1964-07-27','xhempstead@gmail.com','2218 Middle Shadow Limits, Dummer, West Virginia, 26250-4965, US','8636317557',MD5('Xuejun'));
Insert into customer values('C10277','Isaac','Schwartzbauer','active','M','1964-08-15','ischwartzbauer@gmail.com','5129 Thunder Private, Big Windy, California, 94629-3799, US','9166569136',MD5('Isaac'));
Insert into customer values('C10278','Lubomir','Nitsch','active','M','1955-03-09','lnitsch@gmail.com','8810 Hazy Lake Cove, Two Hills, Louisiana, 70895-4110, US','9124562127',MD5('Lubomir'));
Insert into customer values('C10279','Barton','Jumpertz','active','F','1964-08-20','bjumpertz@gmail.com','4470 Shady Gate End, Shoofly, Iowa, 50674-0884, US','9188499484',MD5('Barton'));
Insert into customer values('C10280','Stabislas','Delgrange','disabled','M','1964-10-29','sdelgrange@gmail.com','3757 Crystal Route, Weweantic, Alaska, 99898-5431, US','1995979124',MD5('Stabislas'));
Insert into customer values('C10281','Moty','Kusakari','active','M','1953-05-13','mkusakari@gmail.com','6458 Velvet Arbor, Landis, Maryland, 21227-0056, US','5674277185',MD5('Moty'));
Insert into customer values('C10282','Hercules','Benzmuller','active','M','1953-11-27','hbenzmuller@gmail.com','7874 Silver Barn Way, Swampscott, Minnesota, 55193-4363, US','4117374889',MD5('Hercules'));
Insert into customer values('C10283','Kauko','Birjandi','disabled','M','1953-07-08','kbirjandi@gmail.com','5588 Clear Subdivision, Hooker Hole, California, 91237-4270, US','9999966145',MD5('Kauko'));
Insert into customer values('C10284','Masali','Murrill','active','F','1954-04-08','mmurrill@gmail.com','5819 Foggy Nectar Square, Chukut Kuk, Arkansas, 72427-1927, US','2181687171',MD5('Masali'));
Insert into customer values('C10285','Zhonghui','Preusig','active','F','1956-09-21','zpreusig@gmail.com','1018 Lazy Mews, Pigtown, Kentucky, 42540-3596, US','6281258238',MD5('Zhonghui'));
Insert into customer values('C10286','Saddek','Gopalakrishnan','disabled','F','1952-05-14','sgopalakrishnan@gmail.com','2729 Lost Woods, False Pass, West Virginia, 25289-5334, US','5768813961',MD5('Saddek'));
Insert into customer values('C10287','Marie','Pietracaprina','disabled','M','1963-11-28','mpietracaprina@gmail.com','6250 Emerald Hollow, Negro Gull, Oregon, 97795-4647, US','9429863624',MD5('Marie'));
Insert into customer values('C10288','Selwyn','Perri','active','M','1959-06-02','sperri@gmail.com','1135 Silent Key, Indian Kettles, Maine, 04338-4142, US','2467168557',MD5('Selwyn'));
Insert into customer values('C10289','Shay','Poulakidas','disabled','M','1956-11-30','spoulakidas@gmail.com','8551 Rustic Abbey, Toad Hop, Georgia, 39879-7709, US','1348141491',MD5('Shay'));
Insert into customer values('C10290','Yongmao','Pleszkun','disabled','M','1957-05-29','ypleszkun@gmail.com','1948 Honey Lane, Farmlife, North Carolina, 27038-6589, US','3394522269',MD5('Yongmao'));
Insert into customer values('C10291','Dipayan','Seghrouchni','active','M','1965-01-23','dseghrouchni@gmail.com','6461 Hidden Crossing, Negro Bend, Indiana, 46325-1266, US','7277517925',MD5('Dipayan'));
Insert into customer values('C10292','Yucel','Ghelli','active','F','1963-01-27','yghelli@gmail.com','3476 Iron By-pass, Bonavista, Iowa, 50122-7273, US','4797755458',MD5('Yucel'));
Insert into customer values('C10293','Mihalis','Avouris','active','F','1956-11-24','mavouris@gmail.com','6322 Dusty Rise Terrace, Bushnell, Alabama, 36502-9461, US','5874677196',MD5('Mihalis'));
Insert into customer values('C10294','Rutger','Miara','disabled','M','1955-01-05','rmiara@gmail.com','50 Blue Freeway, Plush, Arkansas, 71704-7869, US','6186145545',MD5('Rutger'));
Insert into customer values('C10295','Kristine','Velardi','active','M','1953-01-13','kvelardi@gmail.com','322 Quaking Bluff Passage, Pelham, Indiana, 46049-1859, US','6422919515',MD5('Kristine'));
Insert into customer values('C10296','Petter','Lorho','active','M','1964-05-13','plorho@gmail.com','6763 Sleepy Diversion, Ninetysix Corner, Virginia, 22756-9434, US','7759744769',MD5('Petter'));
Insert into customer values('C10297','Narain','Oaver','disabled','F','1956-06-17','noaver@gmail.com','2160 Harvest Island Crescent, Marrowbone, Massachusetts, 01649-0134, US','4888478486',MD5('Narain'));
Insert into customer values('C10298','Dietrich','DuCasse','active','F','1954-07-06','dducasse@gmail.com','433 Colonial Promenade, Briercrest, Tennessee, 38323-7419, US','1582198784',MD5('Dietrich'));
Insert into customer values('C10299','Ipke','Stentiford','active','F','1960-06-21','istentiford@gmail.com','1194 Broad Branch Path, Levelroad, Kansas, 67827-4641, US','6124552643',MD5('Ipke'));
Insert into customer values('C10300','Tadahiko','Ulupinar','disabled','F','1960-07-12','tulupinar@gmail.com','3806 Fallen Pond Towers, Magic City, Texas, 78744-1599, US','1955995848',MD5('Tadahiko'));
Insert into customer values('C10301','Lucien','Staudhammer','disabled','M','1962-08-26','lstaudhammer@gmail.com','9771 Noble Lake Dell, Bonesteel, New Hampshire, 03054-8167, US','6154534277',MD5('Lucien'));
Insert into customer values('C10302','Faiza','Baer','active','F','1954-10-11','fbaer@gmail.com','262 Cotton Impasse, Scuppernong, Delaware, 19797-6547, US','4196757463',MD5('Faiza'));
Insert into customer values('C10303','Marlo','Zschoche','disabled','M','1961-09-11','mzschoche@gmail.com','9750 Round Forest Quay, Two Strike, Utah, 84898-8725, US','6167786123',MD5('Marlo'));
Insert into customer values('C10304','Bernt','Erie','disabled','M','1956-03-07','berie@gmail.com','8903 Colonial Blossom Circuit, Legal, Nevada, 89049-7519, US','3136167463',MD5('Bernt'));
Insert into customer values('C10305','Hirochika','Piancastelli','active','M','1952-06-30','hpiancastelli@gmail.com','6449 Merry Park, Dull, Wisconsin, 53284-4905, US','8519852721',MD5('Hirochika'));
Insert into customer values('C10306','Heng','Kilgour','active','M','1953-06-02','hkilgour@gmail.com','8296 Clear Maze, Whitebreast, Oklahoma, 74256-0876, US','2124617818',MD5('Heng'));
Insert into customer values('C10307','Nikolaos','Leaver','active','M','1955-07-20','nleaver@gmail.com','805 Lost Estates, Sheho, Rhode Island, 02914-2035, US','3467138631',MD5('Nikolaos'));
Insert into customer values('C10308','Dzung','Holburn','disabled','F','1961-03-14','dholburn@gmail.com','400 Golden Mountain, Grenfell, California, 90459-9471, US','4263281893',MD5('Dzung'));
Insert into customer values('C10309','Prodip','Schusler','active','F','1964-11-06','pschusler@gmail.com','1390 Foggy Apple Drive, Nankipooh, Oregon, 97334-1635, US','3717611842',MD5('Prodip'));
Insert into customer values('C10310','Aksel','Alencar','active','M','1964-08-29','aalencar@gmail.com','3930 Blue Beacon Concession, Echo, Mississippi, 39623-2576, US','8981633792',MD5('Aksel'));
Insert into customer values('C10311','Hsiangchu','Molenkamp','disabled','F','1958-11-24','hmolenkamp@gmail.com','2654 Heather Highway, Bible Grove, Connecticut, 06356-1289, US','6875922593',MD5('Hsiangchu'));
Insert into customer values('C10312','Rasiah','Deyuan','active','F','1957-06-18','rdeyuan@gmail.com','6835 Quaking Lane, Homer, North Dakota, 58660-5386, US','4792615598',MD5('Rasiah'));
Insert into customer values('C10313','Subbu','Riexinger','active','M','1962-05-30','sriexinger@gmail.com','9643 Amber Cape, Shongaloo, Virginia, 23896-5819, US','6144767416',MD5('Subbu'));
Insert into customer values('C10314','Christfried','Apsitis','disabled','M','1961-05-04','capsitis@gmail.com','4507 Hazy Grove, Kisbey, Kentucky, 42292-1770, US','8613176619',MD5('Christfried'));
Insert into customer values('C10315','Maris','Angelopoulos','disabled','M','1956-08-03','mangelopoulos@gmail.com','8119 Stony Grove Towers, The Pas, New Hampshire, 03232-6460, US','2617766187',MD5('Maris'));
Insert into customer values('C10316','Christoper','Schwaller','active','M','1958-06-20','cschwaller@gmail.com','5803 Dusty Island Avenue, Happy Valley, Illinois, 60114-8578, US','1574752359',MD5('Christoper'));
Insert into customer values('C10317','Arie','Birge','disabled','M','1957-12-25','abirge@gmail.com','7695 Iron Timber Wynd, Yeehaw, Maryland, 21527-8700, US','8516987537',MD5('Arie'));
Insert into customer values('C10318','Mototsugu','Beilner','disabled','F','1958-08-27','mbeilner@gmail.com','7812 Broad Zephyr Run, Last Chance, Tennessee, 37662-8924, US','9572467788',MD5('Mototsugu'));
Insert into customer values('C10319','Mechthild','Miyakawa','active','M','1963-03-09','mmiyakawa@gmail.com','9285 Hidden Loop, Wildcat Point, New Hampshire, 03035-8590, US','9529611178',MD5('Mechthild'));
Insert into customer values('C10320','Uinam','Stasinski','active','F','1956-06-22','ustasinski@gmail.com','3465 Harvest Swale, Kahachi Miliuk, Arkansas, 72270-2766, US','6463221399',MD5('Uinam'));
Insert into customer values('C10321','Guenter','Ravishankar','active','M','1955-12-12','gravishankar@gmail.com','8304 Rustic Heights, Congruity, Hawaii, 96782-5452, US','9632545688',MD5('Guenter'));
Insert into customer values('C10322','Isamu','Dahlbom','disabled','F','1954-05-28','idahlbom@gmail.com','2897 Burning Green, Twentynine Palms, Vermont, 05153-3148, US','7996685147',MD5('Isamu'));
Insert into customer values('C10323','Kankanahalli','Hinsberger','active','M','1958-06-20','khinsberger@gmail.com','6510 Red Pony Forest, Shackleton, New Hampshire, 03710-0511, US','6925644139',MD5('Kankanahalli'));
Insert into customer values('C10324','Bernardo','Rouquie','active','F','1957-12-29','brouquie@gmail.com','8810 Bright Autumn Vale, Assumption, Indiana, 46922-8805, US','3836288961',MD5('Bernardo'));
Insert into customer values('C10325','Arunachalam','Badr','disabled','M','1953-01-12','abadr@gmail.com','9913 Old Villas, Celeryville, Maine, 04978-6378, US','8912464211',MD5('Arunachalam'));
Insert into customer values('C10326','Masali','Czap','active','F','1953-02-13','mczap@gmail.com','997 Quiet Trail, Watson, Mississippi, 39749-9332, US','7871256527',MD5('Masali'));
Insert into customer values('C10327','Roded','Facello','active','M','1954-04-01','rfacello@gmail.com','1862 Sunny Horse Byway, Daniel Boone, South Dakota, 57921-5585, US','6385827846',MD5('Roded'));
Insert into customer values('C10328','Serenella','Kawashima','disabled','M','1955-06-28','skawashima@gmail.com','3891 Green Point, Fruitland, District of Columbia, 20051-9418, US','3365142478',MD5('Serenella'));
Insert into customer values('C10329','Remko','Shigei','disabled','F','1958-04-28','rshigei@gmail.com','3014 Tawny Rise, Goodluck, Tennessee, 38591-5726, US','5734698967',MD5('Remko'));
Insert into customer values('C10330','Kasturi','Bellmore','active','M','1957-02-02','kbellmore@gmail.com','8502 Umber Plaza, Lonesome Prairie, North Carolina, 27260-1644, US','7278521978',MD5('Kasturi'));
Insert into customer values('C10331','Arto','Binkley','disabled','M','1961-08-12','abinkley@gmail.com','7819 Shady Arbor, Put-in-Bay, Oregon, 97304-0344, US','4498224828',MD5('Arto'));
Insert into customer values('C10332','Masanao','Bain','disabled','F','1961-11-05','mbain@gmail.com','9022 Easy Village, Amazon, North Dakota, 58403-1514, US','3985691777',MD5('Masanao'));
Insert into customer values('C10333','Snehasis','Dymetman','active','M','1953-04-27','sdymetman@gmail.com','370 Little Treasure Extension, Lampadocia, Texas, 76148-5849, US','1817168813',MD5('Snehasis'));
Insert into customer values('C10334','Falguni','Erie','active','M','1958-04-02','ferie@gmail.com','2960 Misty Hills Knoll, Pinto, Utah, 84161-3804, US','5913555753',MD5('Falguni'));
Insert into customer values('C10335','Toshimori','Bahi','active','F','1963-03-13','tbahi@gmail.com','3551 Rocky Prairie Mews, Seven Mile, Rhode Island, 02841-0970, US','3874293653',MD5('Toshimori'));
Insert into customer values('C10336','Goa','Rothe','disabled','F','1961-07-16','grothe@gmail.com','5389 Silent Pond Glade, Shivwits, Nebraska, 68093-6118, US','2123518713',MD5('Goa'));
Insert into customer values('C10337','Jeong','Sadowsky','active','M','1957-12-10','jsadowsky@gmail.com','8186 Velvet Pine Road, Cloud Chief, Nebraska, 68692-4810, US','1543633798',MD5('Jeong'));
Insert into customer values('C10338','Heon','Ranai','active','M','1961-02-12','hranai@gmail.com','964 Crystal Cloud Pointe, Cross Lanes, Maine, 04297-1677, US','9228193473',MD5('Heon'));
Insert into customer values('C10339','Teunis','Liedekerke','disabled','M','1957-08-27','tliedekerke@gmail.com','1584 Silver Valley, Giants Neck, Iowa, 51190-4070, US','8923517598',MD5('Teunis'));
Insert into customer values('C10340','Djelloul','Laventhal','active','M','1952-08-20','dlaventhal@gmail.com','2595 Cinder Fox Round, Zumbrota, New Mexico, 87100-1215, US','8741586627',MD5('Djelloul'));
Insert into customer values('C10341','Wilmer','Greenaway','active','F','1960-11-22','wgreenaway@gmail.com','2515 Indian Link, Devon, Wyoming, 82354-7914, US','1154433235',MD5('Wilmer'));
Insert into customer values('C10342','Stella','Hiroyama','disabled','F','1960-03-17','shiroyama@gmail.com','4065 Pleasant Pike, Milk River, Ohio, 44535-1787, US','1892349166',MD5('Stella'));
Insert into customer values('C10343','Dinah','Syrzycki','disabled','M','1954-11-01','dsyrzycki@gmail.com','1424 Lazy Walk, Fenwood, Iowa, 50593-9235, US','4918429633',MD5('Dinah'));
Insert into customer values('C10344','Uwe','Garnier','active','F','1957-07-24','ugarnier@gmail.com','5882 Dewy Bear Manor, Nacogdoches, District of Columbia, 20054-0713, US','9717614566',MD5('Uwe'));
Insert into customer values('C10345','Arra','Ratnakar','disabled','M','1960-12-13','aratnakar@gmail.com','6353 Emerald End, Possum Bluff, New York, 11093-5700, US','4256166947',MD5('Arra'));
Insert into customer values('C10346','Aamod','Radwan','disabled','M','1963-01-29','aradwan@gmail.com','5570 Sleepy Turnabout, Pirate Harbor, New Mexico, 88367-0431, US','8454912595',MD5('Aamod'));
Insert into customer values('C10347','Pradeep','Kaminger','active','M','1953-10-03','pkaminger@gmail.com','8689 Gentle Townline, Yellville, Georgia, 39995-0745, US','7311161848',MD5('Pradeep'));
Insert into customer values('C10348','Mahendra','Picco','active','F','1956-03-11','mpicco@gmail.com','9687 Jagged Creek Line, Heartstrong, Hawaii, 96877-3235, US','2894898382',MD5('Mahendra'));
Insert into customer values('C10349','Oksana','Brodie','active','F','1954-04-29','obrodie@gmail.com','1428 Honey Hickory Crest, Freeze Fork, Oklahoma, 73492-7819, US','2777292894',MD5('Oksana'));
Insert into customer values('C10350','Kristen','Kavvadias','disabled','F','1954-11-14','kkavvadias@gmail.com','8714 Middle Row, Panic, California, 92232-6176, US','3383325868',MD5('Kristen'));
Insert into customer values('C10351','Tadahiko','Strehl','active','F','1963-08-23','tstrehl@gmail.com','1918 Heather Timber Round, Annawomscutt, Idaho, 83323-9965, US','9628776266',MD5('Tadahiko'));
Insert into customer values('C10352','Erzsebet','Ohori','active','M','1960-01-28','eohori@gmail.com','4039 Thunder Lookout, Constitution, Illinois, 60897-9059, US','2931712342',MD5('Erzsebet'));
Insert into customer values('C10353','Phule','Hammerschmidt','disabled','M','1953-01-15','phammerschmidt@gmail.com','9579 Blue Dale Avenue, Rockglen, South Carolina, 29600-6811, US','9153256337',MD5('Phule'));
Insert into customer values('C10354','Moto','Kusakari','active','M','1961-04-21','mkusakari@gmail.com','414 Sunny Treasure Pike, Spackenkill, Florida, 33119-2601, US','3585181887',MD5('Moto'));
Insert into customer values('C10355','Satyanarayana','Cochrane','active','M','1952-12-10','scochrane@gmail.com','4022 Pleasant Street, Arborfield, Washington, 99382-6613, US','2222494713',MD5('Satyanarayana'));
Insert into customer values('C10356','Vasilis','Standera','disabled','M','1952-08-12','vstandera@gmail.com','7804 Iron Beacon Farms, Green Acres, Missouri, 63154-8243, US','5991112639',MD5('Vasilis'));
Insert into customer values('C10357','Hausi','Sidhu','disabled','M','1964-01-10','hsidhu@gmail.com','408 Burning Abbey, Coochie, New Hampshire, 03096-1941, US','5924227443',MD5('Hausi'));
Insert into customer values('C10358','Qunsheng','Tagansky','active','M','1953-04-08','qtagansky@gmail.com','6697 Red Isle, Bullfrog, Missouri, 65710-9917, US','7795661859',MD5('Qunsheng'));
Insert into customer values('C10359','Heekeun','Sambasivam','disabled','F','1960-04-18','hsambasivam@gmail.com','87 Rocky Dale, Tombstone, New York, 13845-4005, US','5336121584',MD5('Heekeun'));
Insert into customer values('C10360','Irene','Munck','disabled','M','1960-11-04','imunck@gmail.com','3418 Sleepy Mall , Velvet, Idaho, 83564-0294, US','2459468272',MD5('Irene'));
Insert into customer values('C10361','Seshu','Sidou','active','F','1961-04-22','ssidou@gmail.com','9939 Hazy Shadow Subdivision, Iron Lightning, Alabama, 36258-4215, US','5758651235',MD5('Seshu'));
Insert into customer values('C10362','Shalesh','dAstous','active','M','1963-09-16','sdastous@gmail.com','117 Quiet Island Impasse, Tranquility, Florida, 34603-0856, US','1578486457',MD5('Shalesh'));
Insert into customer values('C10363','Toshiki','Muniz','active','F','1953-11-28','tmuniz@gmail.com','7674 Old Forest, Stinking Creek, Pennsylvania, 18346-3350, US','1746732262',MD5('Toshiki'));
Insert into customer values('C10364','Nakhoon','Dengi','disabled','M','1954-09-21','ndengi@gmail.com','6966 Cotton End, Pelican Cove, Nevada, 89141-2427, US','7995383286',MD5('Nakhoon'));
Insert into customer values('C10365','Rosine','Granlund','active','F','1958-04-28','rgranlund@gmail.com','6198 Tawny Bluff Promenade, Kittitas, Kansas, 66941-1097, US','4928638924',MD5('Rosine'));
Insert into customer values('C10366','Morrie','Piazza','active','M','1960-01-25','mpiazza@gmail.com','1232 Round Trace, Moon, Wyoming, 82840-3361, US','7255194964',MD5('Morrie'));
Insert into customer values('C10367','Hyuckchul','Gini','disabled','M','1955-12-24','hgini@gmail.com','5173 Golden Gate Row, Minitonas, Kansas, 66635-8097, US','1874785354',MD5('Hyuckchul'));
Insert into customer values('C10368','Hatim','Koshiba','active','M','1956-03-25','hkoshiba@gmail.com','2065 Wishing Boulevard, Keyhole, Utah, 84167-6250, US','7894747877',MD5('Hatim'));
Insert into customer values('C10369','Qunsheng','Toyoshima','active','M','1957-01-08','qtoyoshima@gmail.com','944 Middle Cider Bend, Cotopaxi, South Dakota, 57987-8965, US','5855352599',MD5('Qunsheng'));
Insert into customer values('C10370','Clyde','Fandrianto','disabled','M','1957-08-03','cfandrianto@gmail.com','8213 Umber Wynd, Chillisquaque, Virginia, 23149-7549, US','1616524665',MD5('Clyde'));
Insert into customer values('C10371','Ioana','Kirkerud','disabled','M','1959-02-10','ikirkerud@gmail.com','4871 Bright Sky Manor, Fries, Florida, 34131-9569, US','7116399944',MD5('Ioana'));
Insert into customer values('C10372','Anneli','Frijda','active','F','1952-04-08','afrijda@gmail.com','8189 Crystal Quail Pines, Tarzana, Indiana, 47557-4083, US','4152396657',MD5('Anneli'));
Insert into customer values('C10373','Hongzue','Heijenga','disabled','M','1959-01-08','hheijenga@gmail.com','4937 Emerald Robin Place, Converse, Maine, 04932-3857, US','7749812575',MD5('Hongzue'));
Insert into customer values('C10374','Willard','Rosin','disabled','F','1955-10-08','wrosin@gmail.com','1259 Cozy Pine Range, Turkey Scratch, Arizona, 85745-3157, US','7243663929',MD5('Willard'));
Insert into customer values('C10375','Dante','Kalafatis','active','F','1957-10-09','dkalafatis@gmail.com','8813 Fallen Deer Ramp, Coeur d Alene, Michigan, 48904-6671, US','4633459762',MD5('Dante'));
Insert into customer values('C10376','Fai','Bale','active','M','1959-02-12','fbale@gmail.com','9532 Grand Rise, Bearmouth, Florida, 32405-8854, US','4264497156',MD5('Fai'));
Insert into customer values('C10377','Marl','Grospietsch','active','M','1954-08-19','mgrospietsch@gmail.com','1961 Green Berry Farm, Markinch, Arkansas, 72306-5984, US','3551312735',MD5('Marl'));
Insert into customer values('C10378','Takahira','Lichtner','disabled','M','1964-09-05','tlichtner@gmail.com','5629 Jagged Anchor Corners, Bull Run, North Dakota, 58336-3468, US','6932562543',MD5('Takahira'));
Insert into customer values('C10379','Mikhail','Rosis','active','M','1957-03-02','mrosis@gmail.com','8567 Clear Glen, Tilsonburg, Indiana, 46897-6221, US','5299921825',MD5('Mikhail'));
Insert into customer values('C10380','Alejandro','Kamble','active','F','1956-05-25','akamble@gmail.com','9833 Colonial Circle, Assiniboia, District of Columbia, 20072-0968, US','6298129773',MD5('Alejandro'));
Insert into customer values('C10381','Jiong','Parfitt','disabled','M','1963-03-04','jparfitt@gmail.com','7294 Little Spring Harbour, Grayson, District of Columbia, 20086-8584, US','2245574568',MD5('Jiong'));
Insert into customer values('C10382','Shirish','Dredge','active','M','1955-06-12','sdredge@gmail.com','2882 Merry Prairie Landing, Angel Fire, South Dakota, 57153-9970, US','4151245775',MD5('Shirish'));
Insert into customer values('C10383','Leucio','Aumann','active','M','1963-11-13','laumann@gmail.com','6336 Silent Moor, Prince Albert, Kentucky, 42376-6225, US','5962919864',MD5('Leucio'));
Insert into customer values('C10384','Feiyu','Luft','disabled','M','1956-08-22','fluft@gmail.com','7219 Noble Wagon Gardens, Heartstrong, District of Columbia, 20050-5359, US','2759447431',MD5('Feiyu'));
Insert into customer values('C10385','Khatoun','Imataki','disabled','M','1963-05-14','kimataki@gmail.com','7425 Hidden Lagoon Bay, Minimum, Connecticut, 06181-1227, US','7117426185',MD5('Khatoun'));
Insert into customer values('C10386','Eishiro','Miyakawa','active','F','1956-11-09','emiyakawa@gmail.com','2246 Dusty Elk Hill, Bell Buckle, Nebraska, 68995-1661, US','7781989283',MD5('Eishiro'));
Insert into customer values('C10387','Parto','Wrigley','disabled','F','1952-11-03','pwrigley@gmail.com','1451 Shady Hills Campus, Nashville, Alabama, 36647-0940, US','7715179353',MD5('Parto'));
Insert into customer values('C10388','Hironoby','Kaiser','disabled','M','1953-03-29','hkaiser@gmail.com','7575 Velvet Pointe, Scrappy Corner, Illinois, 61149-8887, US','7668983797',MD5('Hironoby'));
Insert into customer values('C10389','Make','Peir','active','M','1953-03-24','mpeir@gmail.com','5322 Stony Nectar Townline, Trump, Iowa, 52295-4327, US','8179871428',MD5('Make'));
Insert into customer values('C10390','Wanqing','Bratten','active','M','1960-03-07','wbratten@gmail.com','1412 Dewy Parade, Do Stop, Arizona, 85166-4590, US','4589193754',MD5('Wanqing'));
Insert into customer values('C10391','Hongzue','Akaboshi','active','M','1956-06-13','hakaboshi@gmail.com','3510 Foggy Freeway, Monte Carlo, West Virginia, 26411-3016, US','7651912442',MD5('Hongzue'));
Insert into customer values('C10392','Jiann','Hainaut','disabled','M','1962-02-17','jhainaut@gmail.com','2889 Lost Embers Centre, Breakabeen, Wisconsin, 54572-7302, US','7551435866',MD5('Jiann'));
